date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:21:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jun%202022%2018:21:40%20GMT	https://cryptomining-exchange.com/htdocs_error/style.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/htdocs_error/style.css	(from https://cryptomining-exchange.com/landingf/translate.yandex.net/website-widget/v1/widget80d680d6.html?widgetId=ytWidget&pageLang=en&widgetTheme=light&autoMode=false)
02:21:40	69776/69776	---M--	200	added ('OK')	application/javascript	date:Thu,%2024%20Aug%202017%2011:30:14%20GMT	https://cryptomining-exchange.com/login/vendor/daterangepicker/daterangepicker.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/daterangepicker/daterangepicker.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:41	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://cryptomining-exchange.com/landingf/translate.yandex.net/website-widget/v1/widget80d680d6.html?widgetId=ytWidget&pageLang=en&widgetTheme=light&autoMode=false)
02:21:41	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/www.google-analytics.com/analytics.js	(from https://cryptomining-exchange.com/landingf/translate.yandex.net/website-widget/v1/widget80d680d6.html?widgetId=ytWidget&pageLang=en&widgetTheme=light&autoMode=false)
02:21:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jun%202022%2018:21:42%20GMT	https://cryptomining-exchange.com/htdocs_error/something-lost.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/htdocs_error/something-lost.png	(from https://cryptomining-exchange.com/landingf/translate.yandex.net/website-widget/v1/widget80d680d6.html?widgetId=ytWidget&pageLang=en&widgetTheme=light&autoMode=false)
02:21:42	699/699	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:48%20GMT	https://cryptomining-exchange.com/landingf/widget-v4.tidiochat.com/1_13_2/static/js/render.e070c112c033bf2e370e.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/widget-v4.tidiochat.com/1_13_2/static/js/render.e070c112c033bf2e370e.html	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:42	4101/4101	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/images/EUR_GBP.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/EUR_GBP.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:42	3581/3581	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/images/EUR_JPY.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/EUR_JPY.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:43	4162/4162	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/images/EUR_USD.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/EUR_USD.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:43	4110/4110	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/NZD_USD.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/NZD_USD.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:43	4195/4195	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_CAD.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_CAD.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:44	3651/3651	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_CHF.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_CHF.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:44	3667/3667	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_JPY.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_JPY.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:44	4083/4083	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_RUB.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_RUB.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:44	3814/3814	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_SGD.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_SGD.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:45	3770/3770	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_TRY.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_TRY.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:45	4072/4072	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/images/USD_ZAR.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/images/USD_ZAR.png	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:45	2457/2457	---M--	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2012:24:38%20GMT	https://cryptomining-exchange.com/landingf/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.html	(from https://cryptomining-exchange.com/landingf/asset-index.html)
02:21:46	21581/21581	---M--	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2012:23:38%20GMT	https://cryptomining-exchange.com/landingf/signup.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/signup.html	(from https://cryptomining-exchange.com/landingf/glossary.html)
02:21:47	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jun%202022%2018:21:48%20GMT	https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.a8.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.a9.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.aa.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.ab.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.ac.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.ad.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.ae.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	0/-1	---M--	301	error ('')			https://cryptomining-exchange.com/login	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login.af.delayed	(from https://cryptomining-exchange.com/landingf/how-to-trade.html)
02:21:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jun%202022%2018:21:48%20GMT	https://cryptomining-exchange.com/www.smartsuppchat.com/loaderd41d.js?	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/www.smartsuppchat.com/loaderd41dd41d.js	(from https://cryptomining-exchange.com/landingf/faq.html)
02:21:48	589/589	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:48%20GMT	https://cryptomining-exchange.com/landingf/user/withdraw.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/user/withdraw.html	(from https://cryptomining-exchange.com/landingf/faq.html)
02:21:48	739/739	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:46%20GMT	https://cryptomining-exchange.com/landingf/maps.googleapis.com/maps/api/js_key_AIzaSyAUknpV_ch2cze7hhHzxCNxd72Gtv-8w4o_sensor_false.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/maps.googleapis.com/maps/api/js_key_AIzaSyAUknpV_ch2cze7hhHzxCNxd72Gtv-8w4o_sensor_false.html	(from https://cryptomining-exchange.com/landingf/contact.html)
02:21:48	4724/4724	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/logo-mobile.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/logo-mobile.png	(from https://cryptomining-exchange.com/landingf/account-types.html)
02:21:54	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20May%202017%2014:43:52%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff2	(from https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
02:22:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20May%202017%2014:43:52%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.eot	(from https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
02:22:01	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20May%202017%2014:43:52%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
02:22:01	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20May%202017%2014:43:52%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
02:22:05	38384/38384	---M--	200	added ('OK')	font/woff2	date:Sun,%2008%20Nov%202015%2009:50:30%20GMT	https://cryptomining-exchange.com/login/fonts/iconic/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://cryptomining-exchange.com/login/fonts/iconic/css/material-design-iconic-font.min.css)
02:22:06	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20May%202017%2014:43:52%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
02:22:08	50312/50312	---M--	200	added ('OK')	font/woff	date:Sun,%2008%20Nov%202015%2009:50:30%20GMT	https://cryptomining-exchange.com/login/fonts/iconic/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://cryptomining-exchange.com/login/fonts/iconic/css/material-design-iconic-font.min.css)
02:22:14	99212/99212	---M--	200	added ('OK')	font/ttf	date:Sun,%2008%20Nov%202015%2009:50:30%20GMT	https://cryptomining-exchange.com/login/fonts/iconic/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://cryptomining-exchange.com/login/fonts/iconic/css/material-design-iconic-font.min.css)
02:22:19	145312/145312	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Jun%202015%2022:00:00%20GMT	https://cryptomining-exchange.com/login/fonts/poppins/Poppins-Regular.ttf	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/poppins/Poppins-Regular.ttf	(from https://cryptomining-exchange.com/login/css/main.css)
02:22:21	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20May%202017%2014:43:52%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
02:22:22	143516/143516	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Jun%202015%2022:00:00%20GMT	https://cryptomining-exchange.com/login/fonts/poppins/Poppins-Medium.ttf	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/poppins/Poppins-Medium.ttf	(from https://cryptomining-exchange.com/login/css/main.css)
02:22:23	8677/8677	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:46%20GMT	https://cryptomining-exchange.com/landingf/images/favicon.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/images/favicon.png	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:24	2457/2457	---M--	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2012:24:38%20GMT	https://cryptomining-exchange.com/landingf/use.fontawesome.com/releases/v5.3.1/css/all.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/use.fontawesome.com/releases/v5.3.1/css/all.html	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:25	1271/1271	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Apr%202021%2008:50:24%20GMT	https://cryptomining-exchange.com/landingf/style.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/style.css	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:26	142148/142148	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Jun%202015%2022:00:00%20GMT	https://cryptomining-exchange.com/login/fonts/poppins/Poppins-SemiBold.ttf	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/poppins/Poppins-SemiBold.ttf	(from https://cryptomining-exchange.com/login/css/main.css)
02:22:27	141260/141260	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Jun%202015%2022:00:00%20GMT	https://cryptomining-exchange.com/login/fonts/poppins/Poppins-Bold.ttf	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/poppins/Poppins-Bold.ttf	(from https://cryptomining-exchange.com/login/css/main.css)
02:22:28	4333/4333	---M--	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2012:23:36%20GMT	https://cryptomining-exchange.com/landingf/login.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/login.html	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:28	3885/3885	---M--	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2012:58:53%20GMT	https://cryptomining-exchange.com/landingf/forget-password.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/forget-password.html	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:28	17008/17008	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:46%20GMT	https://cryptomining-exchange.com/landingf/logo.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/logo.png	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:29	2457/2457	---M--	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2012:24:38%20GMT	https://cryptomining-exchange.com/landingf/code.jquery.com/jquery-1.11.1.min.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/code.jquery.com/jquery-1.11.1.min.html	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:29	2457/2457	---M--	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2012:24:38%20GMT	https://cryptomining-exchange.com/landingf/maxcdn.bootstrapcdn.com/bootstrap/4.1.1/js/bootstrap.min.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/maxcdn.bootstrapcdn.com/bootstrap/4.1.1/js/bootstrap.min.html	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:30	140942/140942	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Apr%202021%2007:53:42%20GMT	https://cryptomining-exchange.com/landingf/bootstrap.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/bootstrap.min.css	(from https://cryptomining-exchange.com/landingf/signup.html)
02:22:31	17008/17008	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:46%20GMT	https://cryptomining-exchange.com/landingf/images/login_logo.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/images/login_logo.png	(from https://cryptomining-exchange.com/landingf/forget-password.html)
02:22:36	173876/173876	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:46%20GMT	https://cryptomining-exchange.com/landingf/images/bg.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/images/bg.jpg	(from https://cryptomining-exchange.com/landingf/style.css)
